song_id;genre;title;artist;lyrics
122;Ελληνικό λαικό;Πως μπορώ;Κότσιρας Γιάννης;"Περνάω τη νύχτα απ' τό σταθμό Με αδειανό το βλέμμα Ρίχνω το νου μου στο κενό Εκεί που πάν' τα τρένα Φευγάτη ήσουν τελικά σαν δυνατός αέρας μια απάτη όπως η σκιά στον πυρετό της μέρας Πώς μπορώ, τι να βρω για να πετάξω Δίνω μια στον μυαλό για να σε φτάσω Πώς μπορώ, τι να βρω για να σ' αλλάξω Μια βουτιά στο κενό να σε τρομάξω Σβήνουν τα φώτα στο σταθμό κι εγώ στο ίδιο θέμα μοιάζει ο χρόνος με βουνό κι όλη η ζωή με ψέμα Φευγάτη είσαι και απορώ τι μου ζητάς να γίνει Να λέω γη τον ουρανό και ήλιο τη σελήνη Πώς μπορώ, τι να βρω για να πετάξω Δίνω μια στον μυαλό για να σε φτάσω Πώς μπορώ, τι να βρω για να σ' αλλάξω Μια βουτιά στο κενό να σε τρομάξω"
5081;Παραδοσιακό Ανατολής;Φτάνει- φτάνει (Η ζωή μου κύκλους κάνει);Αλεξίου Χαρούλα;"Φτάνει, φτάνει, φτάνει μακριά μου να `σαι, φτάνει, παράπονο πικρό πάλι με πιάνει. Φτάνει, φτάνει, φτάνει ένα γράμμα μου δε φτάνει να πω πως σ αγαπώ, αχ, δε με φτάνει. Φτάνει, φτάνει, φτάνει η ζωή μου κύκλους κάνει σαν το μικρό πουλί μα δε σε φτάνει, φτάνει αχ, φτάνει. Φτάνει, φτάνει, φτάνει μακριά μου να `σαι, φτάνει. παράπονο πικρό πάλι με πιάνει. Φτάνει, φτάνει, φτάνει η ζωή μου κύκλους κάνει σαν το μικρό πουλί μα δε σε φτάνει, φτάνει αχ, φτάνει. Το τραγούδι σου έχει λόγια σαν το κύμα που μας χώρισε. Το τραγούδι μου λόγια που `χουν μέσα δάκρυ μόνο γνώρισε. Ντελάλη βγάζω στα βουνά για να φωνάξει στο ντουνιά τον πόνο που `χω στην καρδιά, βαθιά. Φτάνει, φτάνει, φτάνει να `μαι μακριά σου, φτάνει, παράπονο πικρό πάλι με πιάνει. Φτάνει, φτάνει, φτάνει η ζωή μου κύκλους κάνει σαν το μικρό πουλί μα δε σε φτάνει, φτάνει αχ, φτάνει. Φτάνει, φτάνει, φτάνει μια ζωή χωρίς λιμάνι σαν δέντρο που ο βοριάς όλο το πιάνει. Φτάνει, φτάνει, φτάνει το μυαλό μου σαν καλάμι γυρίζει στα παλιά κι όλο σε χάνει. Φτάνει, φτάνει, φτάνει η ζωή μου κύκλους κάνει σαν το μικρό πουλί μα δε σε φτάνει, φτάνει αχ, φτάνει."
22564;Reggae;Μάντεμ λάκο;Locomondo;"Δεν είναι για μένα δεν είναι για σένα αυτός ο κόσμος που φτιάχνουν δεν είναι για κανένα Βλέπω ότι είσαι ξένος ο μοντέρνος καμένος έχεις χάσει το τρένο δεν υπάρχει πια φρένο Αυτά δεν είναι για σένα Όλα γύρω μας αλλάζουν όλα είναι πιο καλά όλο πράγματα μας τάζουν αλλά το ξέρεις καλά Πως δεν είναι για σένα, δεν είναι για μένα αυτός ο κόσμος που φτιάχνουν δεν είναι για κανένα Κάποιος γυρνάει και μου λέει πως ζούμε Δεν είναι για μένα δεν είναι για σένα αυτός ο κόσμος που φτιάχνουν δεν είναι για κανένα"
37797;Παραδοσιακό Μικράς Ασίας;Καϊριανή;Βιδάλης Γιώργος;"Με τα σκερτσάκια σου, μικρή γλυκιά, τρελή Καϊριανή, μου κάψες την καρδούλα μου, μικρούλα μου αγάπη μου τρελή. Έλα να σμίξουμε τα δυο, να πάμε να τα πούμε, με τα τρελά μας τα φιλιά να παρηγορηθούμε. Έλα Καϊριανούλα μου να γλυκοφιληθούμε. Ωχ, Καϊριανούλα μου γλυκιά, μ άναψες φλόγα στη καρδιά"
19815;Βαλς;Μακριά απ' την πόλη;Κηλαηδόνης Λουκιανός;"Μακριά από την πόλη σε μια συνοικία έχω δικά μου τρία δωμάτια, χωλ και κουζίνα, καλά όλα κι άγια, ησυχία, τάξη κι ασφάλεια. Δική μου δουλίτσα με μια βιοτεχνία, μήνα το μήνα δίχως κεσάτια. Τα φέρνω στα ίσα, καλά όλα κι άγια, ησυχία, τάξη κι ασφάλεια. Καλά τα χω μ όλους, εμπόρους κι εφόρους, δε θα πεινάσει η οικογένεια. Που λέει ο λόγος, καλά όλα κι άγια, ησυχία, τάξη κι ασφάλεια."
12121;Αφήγηση;Μια ώριμη συζήτηση;Κατσιμίχας Πάνος;"Εκείνη λοιπόν τη χρονιά, κανά  δυο μήνες πριν ανέβουν στον απάνω κόσμο καθήσανε και το σκεφτήκανε, ώριμα. Βλέπεις, είχαν βαρεθεί πια τόσους αιώνες τα ίδια και τα ίδια. Συζητούσανε μέρες. Συζητούσανε και άκρη δε βγάζανε... μέχρι που σηκώθηκε ένας μικρός καλικάντζαρος και είπε: «Εγώ λέω να τους βάλουμε αυτούς να κάνουνε τις βλακείες κι εμείς να τους βλέπουμε και να..., και να γελάμε! Ποιούς όμως να βρούμε και να πειράξουμε;» Μωρέ δεν κουράστηκαν καθόλου. Τους βρήκαν όλους μαζεμένους στην Αγέλαστη Πολιτεία. Την παραμόνη λοιπόν των Χριστουγέννων, πέταξαν τα πριόνια, καβάλησαν τις άσπρες χήνες τους και ξεκίνησαν για τον απάνω κόσμο... Νύχτα... Η πράσινη κοιλάδα κάτασπρη απ το χιόνι, κάτασπρη και η Αγέλαστη Πολιτεία. Σε μια πλαγιά, σ ένα ξέφωτο του δάσους έκαιγε μεγάλη φωτιά... Πάνω στη φωτιά ένα μαύρο στρογγυλό τσουκάλι! Και μέσα στο τσουκάλι έβραζε σιγά σιγά... το μαγικό βοτάνι. Οι καλικάντζαροι κάτι ετοίμαζαν, πήγαιναν, ερχόντουσαν πήγαιναν, ερχόντουσαν, καθαρίζανε, φέρνανε κλαδιά, κάνανε περίεργες κινήσεις και τραγουδούσαν νωχελικά..."
1055;Παραδοσιακό;Χίλια μύρια κύματα;Ξυλούρης Νίκος;Χίλια μύρια κύματα μακριά τ Αϊβαλί Μέρες της αρμύρας κι ο ήλιος πάντα εκεί με τα μακεδονίτικα πουλιά και τ αρμενάκια που ελοξοδρόμησαν και χάσανε την Μπαρμπαριά Πότε παραμονεύοντας τον πόρφυρα το μαύρο ψάρι έρχεται φεύγει μικραίνουν οι κύκλοι του Χίλια μύρια κύματα μακριά τ Αϊβαλί Μεγάλωσαν τα γένια μας η ψυχή μας αλλιώτεψε αγριεμένο το σκυλί γαβγίζει τη φωνή του βοήθα καλέ μου μη φαγωθούμε μεταξύ μας Χίλια μύρια κύματα μακριά τ Αϊβαλί Ώρες ώρες μερεύουμε με τη χορδή της λύρας δεμένος πισθάγκωνα στο μεσιανό κατάρτι ο Χιώτης ο τυφλός τραγουδιστής βραχνός προφήτης μασώντας τη μαστίχα του παινεύει την Ελένη κι άλλοτε τη Τζαβέλαινα τραβάει στο χορό Χίλια μύρια κύματα μακριά τ Αϊβαλί
19820;Βαλς;Μια Μεξικάνα;Στρατηγοπούλου Δανάη;"Μια Μεξικάνα, ονείρου ομορφιά το νου τη σκέψη μου `χε κλέψει μια τρελή βραδιά τα μάτια της λάμπαν γεμάτα φωτιά, μια Μεξικάνα, ονείρου ομορφιά. Χαμογελούσε γεμάτη ζωή κι ενώ μιλούσε, με μεθούσε μια γλυκιά πνοή και μέσα στη νύχτα, γεμάτοι φιλιά αχ! Μεξικάνα, ονείρου ομορφιά. Την αυγή χάθηκε σαν νεράιδα στη ζωή μου δεν την ξανάειδα και γυρίζω θλιμμένος τα βράδια μες στα στενά του Μεξικού."
29301;Νησιώτικο;Κοπέλα απ' τα νησιά;Γκρέυ Καίτη;"Κατέβα απόψε στο γιαλό να σ αποχαιρετήσω, ταξίδι πάω μακρινό κοπέλα μου απ τα νησιά, ποιος ξέρει αν θα γυρίσω. ’ναβε κερί στον ’γιο να γυρίσω στο μουράγιο. Ξένα λιμάνια κι αν διαβώ θάλασσες κι αν περάσω, εσένα αγάπη μου γλυκιά κοπέλα μου απ τα νησιά ποτέ δε θα ξεχάσω. ’ναβε κερί στον ’γιο να γυρίσω στο μουράγιο. Κι αν μες στις μαύρες θάλασσες με καρτερά το μνήμα, με το γλυκό σου όνομα κοπέλα μου απ τα νησιά θε να με φάει το κύμα. ’ναβε κερί στον ’γιο να γυρίσω στο μουράγιο."
31565;Foxtrot;Το φιλί δεν είναι κρίμα;Γούναρης Νίκος;"’σχημα που κάνουν όσες ντρέπονται να δώσουνε φιλί σήμερα που όλα επιτρέπονται σε μια στιγμή τρελή. Ούτε έχει καν ντροπή καμία, ούτε θέλει διόλου οικονομία ίχνη δεν αφήνει, πίνεται και σβήνει κι όπως λεν πολλοί για το φιλί. Το φιλί δεν είναι κρίμα δεν είναι, δεν είναι και φιλιά σαν θέλεις δίνε χωρίς να φοβηθείς. Το φιλί δεν είναι κρίμα δεν είναι, δεν είναι και φιλιά σαν θέλεις δίνε στα χείλη που ποθείς. Το φιλί δροσίζει και ζαλίζει το φιλί αξίζει, το φιλί. Χείλη διψασμένα κι ενωμένα νιώθουν τη ζωή σαν πιο καλή. Το φιλί δεν είναι κρίμα δεν είναι, δεν είναι και φιλιά σαν θέλεις δίνε στα χείλη που ποθείς."
6402;Τάνγκο;Ζελατίνα;Τσανακλίδου Τάνια;Καλύτερα με σκούρα ζελατίνα Να πέφτει μπρος στα πόδια μου το φως Τη μάνα μου την λέγανε Κατίνα Και σπίτι μου κι αγάπη μου ο βυθός Μ αρέσουνε τα όμορφα φουστάνια Που έχουνε στο πλάι τη ραφή Εκεί μετράω εγώ την περηφάνια Φαρμάκι όταν στάζει η οροφή Και πάω και αγαπάω Αχ  τα πιο μεγάλα αγόρια Την πόρτα τους χτυπάω Μετά κοιμάμαι χώρια Το πρώτο μου φθινόπωρο φανήκαν Τα κλαράκια μου Και κάθισα και μέτρησα κι εγώ Τα φυλλαράκια μου Στα χέρια τα κουβάλησα τα νιάτα μου Τα υπάρχοντα Και φαίνεται του γυάλισα του έρωτα Του άρχοντα Κι άλλο τραγούδι δε θα πω Καλύτερα με σκούρα ζελατίνα Να πέφτει μπρος τα πόδια μου το φως Που φόρεσα καινούρια καπαρντίνα Και μια βροχή δεν έβρεξε ο Θεός
4742;Ρεμπέτικο;Η Λιλή η σκανταλιάρα;Εσκενάζυ Ρόζα;Δε με μέλλει εμένα αν είσαι αλάνι απ τον Κοπανά και τον ντούρο βρε μάγκα μη μου κάνεις και με φοβερνάς Γιατί είμαι εγώ η αλανιάρα η Λιλή η πρώτη σκανταλιάρα που δε δίνω γρόσι για τους μάγκες και δεν τρώγω κρύγιες ματσαράγκες Βρε αλάνι να φύγεις από μένα κοίταξε κι αλλού μην πλερώσεις βρε μόρτη τα σπασμένα κι είμαι μπελαλού Και δε φοβούμαι τα μαχαίρια τα νταήδικά σου τα μπεγλέρια και νταμίρα όσο κι αν φουμάρεις βρε αλάνι δε θα με τουμπάρεις Μη σε μέλλει αν είμαι απ τον Περαία ή απ την Κοκκινιά κι αν μεθάω και κάνω εγώ παρέα με όλο τον ντουνιά Εγώ είμαι εκείνη η αλανιάρα η Λιλή η πρώτη σκανταλιάρα που δε δίνω γρόσι για του μάγκες και δεν τρώγω κρύγιες ματσαράγκες
3077;Παραδοσιακό;Κοτσάκια (Να σ' αγαπώ ήντα 'θελα);Πάριος Γιάννης;Να σ αγαπώ ήντα 'θελα Να σ αγαπώ ήντα 'θελα Να σ αγαπώ ήντα 'θελα να 'χω φουρτούνα και μπελά Ήντα σου 'κανα κι 'ντάχεις κι όλο με τα μένα τα 'χεις κι όλο με τα μένα τα 'χεις ήντα σου 'κανα κι 'ντάχεις Στην κρεβαταριά που υφαίνεις Στην κρεβαταριά που υφαίνεις Στην κρεβαταριά που υφαίνεις ότι κάνω το μαθαίνεις Να σ αγαπώ χωρίς να θέλω γιατί μοιάζεις των αγγέλων γιατί μοιάζεις των αγγέλων σ αγαπώ χωρίς να θέλω Βρε δώσ μου μια ματιά κι ας είναι δώσ μου μια ματιά κι ας είναι δώσ μου μια ματιά κι ας είναι ψεύτικη μα θέλω τήνε Βρε ήντα τήνε θες ετόσο ψεύτικη θα σου τη δώσω ψεύτικη θα σου τη δώσω ήντα τήνε θες ετόσο Γύρισε δώσ μου μια ματιά Γύρισε δώσ μου μια ματιά Γύρισε δώσ μου μια ματιά γιατί με πλήγωσες βαθιά Βρε αφού μια ματιά λυπάσαι φαίνεται τσιγκούνα θα 'σαι φαίνεται τσιγκούνα θα `σαι αφού μια ματιά λυπάσαι
32107;Δημοτικό;Πες μου φως μου από που 'σαι;Εσκενάζυ Ρόζα;"Όλοι λεν στη γειτονιά σου, για να είσαι μαυρομάτα, δε μπορεί παρά να είσαι μέσα από την Καλαμάτα. Όλοι άκουσα να λένε τέτοια νόστιμη τσαχπίνα, δε μπορεί παρά να είναι απ την όμορφη Αθήνα. Πες μου, φως μου, από που 'σαι και ποια ήταν η μαμά σου; Κι όλοι έχουνε να κάνουν με την τόση ομορφιά σου! Για να έχεις μαύρα φρύδια και για να 'σαι και μπαμπέσα, όλοι λένε θα γεννήθεις στη Θεσσαλονίκη μέσα. Τόση απονιά για να 'χεις, να γελάς, να μη λυπάσαι, οι γειτόνοι, που σε ξέρουν, λένε Πατρινιά πως θα `σαι. Πες μου, φως μου, από που `σαι και ποια ήταν η μαμά σου; Κι όλοι έχουνε να κάνουν με την τόση ομορφιά σου! Ωχ! Αμάν, Ρόζα μου! Γεια σου, παιδί μου!"
10921;Παραδοσιακό Μακεδονίας;Γαλανή γαλαζιανή;Αηδονίδης Χρόνης;Με κάλεσε μια αρχόντισσα γαλανή γαλαζιανή με κάλεσε μια αρχόντισσα κόρη Καλαματιανή Να πάω να δειπνήσω μαύρα μάτια να φιλήσω Με στρώνει στρώσεις δώδεκα γαλανή γαλαζιανή με στρώνει στρώσεις δώδεκα κόρη Καλαματιανή Κι ένα χρυσό πάπλωμα κι ένα χρυσό πάπλωμα Πέφτω αγκαλιάζω κούτσουρο γαλανή γαλαζιανή πέφτω αγκαλιάζω κούτσουρο κόρη Καλαματιανή Πότε να ξημερώσει πότε να ξημερώσει Με κάλεσε και μια φτωχή γαλανή γαλαζιανή με κάλεσε και μια φτωχή κόρη Καλαματιανή Να πάω να δειπνήσω μαύρα μάτια να φιλήσω
33234;Παραδοσιακό Κύπρου;Τα ριάλια;Βιολάρης Μιχάλης;"Αν είσαι κι αν δεν είσαι του δήμαρχου παιδί του δήμαρχου παιδί, ω, ω εγώ θα σε φιλήσω κι ας κάμω φυλακή Τα ριάλια, ριάλια, ριάλια τα σελίνια μονά και διπλά τα μονόλιρα, πεντόλιρα και που 'ντα ο πεζεβέγγης που τα `χει στην πούγγα, ω, ω Εσύ 'σαι ο καθρέφτης, το καθαρόν γυαλίν το καθαρόν γυαλίν, ω, ω που φέγγει στην Ευρώπην και στην Ανατολήν Τα ριάλια... Ίντα τραγούδιν να σου πω, μάνα μου να σ αρέσει μάνα μου να σ αρέσει, ω, ω που έχεις αγγελικόν κορμί και δαχτυλίδιν μέση Τα ριάλια... Στην σκάλα που ξεβαίνεις, να ξέβαινα κι εγιώ να ξέβαινα κι εγιώ, ω, ω και εις κάθε σκαλοπάτιν να σε γλυκοφιλώ Τα ριάλια..."
770;Ποπ;Ο χρόνος;Σπανού Ελισάβετ;"Ο χρόνος πίσω μου σκιά το μέλλον να με κυνηγά σα σφαίρες οι στιγμές περνούν ξυστά από μένα πριν χαθούν μα ...; Στα μάτια σου ο χρόνος σταματά νερό που έχει πάψει να κυλά και κει είναι που αρχίζει η ζωή και ο χρόνος χωράει σε μια στιγμή Ο χρόνος δεν παρηγορεί απλά θολώνει τη στιγμή με μια ταχύτητα φωτός ζωή σου κλέβει συνεχώς Στα μάτια σου ο χρόνος σταματά νερό που έχει πάψει να κυλά και κει είναι που αρχίζει η ζωή και ο χρόνος χωράει σε μια στιγμή Στα μάτια σου ο χρόνος σταματά Το τώρα για πάντοτε κρατά κι ό,τι έψαχνα χρόνια για να βρώ το βρίσκω εσένα όταν κοιτώ Στα μάτια σου ο χρόνος σταματά νερό που έχει πάψει να κυλά και κει είναι που αρχίζει η ζωή και ο χρόνος χωράει σε μια στιγμή"
2776;RAP;’ιντε;Stavento;"’ιντε τα χιόνια λιώσανε λόγια που 'χαμε αφήσει φύγαν μας προδώσανε Μήπως και τι θα κάνανε σιγά μη μένανε ούτε θυμάμαι οι λέξεις μου ποιους καίγανε Παλάτια χτίσαμε πάνω σε άμμο παχιά και στερέψαμε από όνειρα ταχιά  ταχιά Τώρα σε τόπο άλλο θα προκαλέσω σάλο τον καιρό περιμένω απλά να μου κάνει σινιάλο Να ξεχυθώ πάλι σαν λάβα μέσα απ`τα έγκατα της γης για να θολώσω λιγάκι τ`όμορφο χρώμα της αυγής Μπορείς; κάν' το κι εσύ φτιάξε ωραία μουσική μάθε τους στίχους σου φαρσί Και πες μου επιτέλους ποια είναι τα όνειρα σου όχι μη φτύσεις χολή ούτε καμιά στιχουργική απειλή Αναλωθήκαμε πολύ μ`όλη αυτή τη μαλακία Κι`έχουμε χάσει την πραγματική ουσία ’ιντε και το κουπλέ τελειώνει φτάνει το ρεφρέν Δεν ανήκω πια στους μεν ούτε στους δεν Μ' ανήκω μόνο σε μένα και δε μου ανήκει κανένας παρά μονάχα το μελάνι αυτής της γαμημένης πέννας Και το λευκό χαρτί που επιτέλους λειτουργεί όχι οργή για να φτύσω μα σαν θεμέλιο όνειρα για να χτίσω Και με νότες καθάριες να το στολίσω αφού πρώτα το ντύσω μ`αγάπη θα στο ξεφουρνίσω ’ιντε πες μου τα όνειρα σου Φτιάξε ωραία μουσική μάθε τους στίχους σου φαρσί ’ιντε κι άστα να πετάξουν Αφού πρώτα τα ντύσω μ`αγάπη θα στα ξεφουρνίσω ’ιντε κι εγώ θα μεθύσω Οργή δε θα φτύσω βάζω θεμέλια όνειρα για να χτίσω ’ιντε να ξεκαθαρίσω Δε μετανιώνω για ότι έζησα μα πίσω δε γυρίζω ’ιντε τ' αστέρια ανάψανε και πάλι στέγη για απόψε όμορφη μας φτιάξανε Και μας χαράξανε πορεία το βήμα μας να ανοίξουμε γιατί σαν σκάσει η αυγή και τούτα θα σκορπίσουνε Όπως σκορπίσαμε κι εμείς σαν φύλλα φθινοπωρινά βλέπω εντέλει τα όνειρα μας δεν ήτανε κοινά Μέσα σε όνειρα άλλων τη τύχη μας γυρεύαμε χαρά λύπη αρώματα από 'κει ξεκλέβαμε Ήρθε η ώρα το δικό μας πίνακα να ζωγραφίσουμε με δικιά μας ανάσα ζωή να του χαρίσουμε Να το γεμίσουμε μ' όνειρα του δικού μας ύπνου να τα στεριώσουμε στη ράχη κατάλευκου κύκνου Να κολυμπήσουν στα πιο απίθανα μέρη της γης και ν' ανταμώσουν πετώντας στις ομορφιές της ζωής Που 'ναι κρυμμένες στα πελάγη τ' ουρανού και σε θάλασσες που δε χωράν στο νου ’ιντε και κάπως έτσι κλείνω για ότι έζησα δε μετανιώνω απλά πίσω τ' αφήνω Πάω να βρω τώρα τα δικά μου όρια και το ταξίδι ξεκινάει απ`τα βόρια ’ιντε πες μου τα όνειρα σου Φτιάξε ωραία μουσική μάθε τους στίχους σου φαρσί ’ιντε κι άστα να πετάξουν Αφού πρώτα τα ντύσω μ`αγάπη θα στα ξεφουρνίσω ’ιντε κι εγώ θα μεθύσω Οργή δε θα φτύσω βάζω θεμέλια όνειρα για να χτίσω ’ιντε να ξεκαθαρίσω Δε μετανιώνω για ότι έζησα μα πίσω δε γυρίζω ’ιντε πες μου τα όνειρα σου Φτιάξε ωραία μουσική μάθε τους στίχους σου φαρσί ’ιντε κι άστα να πετάξουν Αφού πρώτα τα ντύσω μ' αγάπη θα στα ξεφουρνίσω ’ιντε κι εγώ θα μεθύσω Οργή δε θα φτύσω βάζω θεμέλια όνειρα για να χτίσω ’ιντε να ξεκαθαρίσω Δε μετανιώνω για ότι έζησα μα πίσω δε γυρίζω"
446;Ελληνικό Ροκ;You Get In Love;Πυξ Λαξ;"Η Σοφία η δικιά μου δε συμμαζεύεται μία τσούλα είναι του δρόμου που τρελαίνεται απ' τη μία παίρνει εμένα και συνεπαίρνεται απ' την άλλη σπρώχνει εμένα κι από άλλον σπρώχνεται Η Σοφία η δικιά μου ζει με αποβράσματα πόσο θέλει να ξεφύγει και την πιάνουν κλάματα δεν εσπούδασε αρτίστα μα τα ψέματα ξεχειλίζουνε οι τσέπες της με κέρματα You get in lo-ve everybody loves you You get in lo-ve everybody loves you You get in lo-ve everybody loves you Η Σοφία η δικιά μου σαν γκαρσόνα φέρνεται που σερβίρει τους πελάτες δίχως να τους δένεται και στον ένανε να λέει πως τον άλλον σκέφτεται κι όταν όλους τους τυλίξει φεύγει κι έρχεται You get in lo-ve everybody loves you You get in lo-ve everybody loves you You get in lo-ve everybody loves you Η Σοφία η δικιά μου πιάνει τα μηνύματα κι απ' το Amsterdam μου στέλνει κρύα χαιρετίσματα πως παντρεύεται μου λέει κάποιον που αγάπησε κι ό,τι είχαμε οι δυο μας μια για πάντα τσάκισε Η Σοφία η δικιά μου φέγγει ξημερώματα πάλι τσίμπησε νωρίς μπαγιάτικα δολώματα κι όταν όλοι την χλευάζουν τότε μ' ονειρεύεται σαν διαρρήκτης που ένα μπάτσο ερωτεύεται You get in lo-ve everybody loves you You get in lo-ve everybody loves you You get in lo-ve everybody loves you You get in lo-ve everybody loves you You get in lo-ve everybody loves you You get in lo-ve everybody loves you"
14982;Ύμνος;Φωνές;Νταλάρας Γιώργος;"Ιδανικές φωνές κι αγαπημένες εκείνων που πεθάναν ή εκείνων που είναι για μας χαμένοι σαν τους πεθαμένους. Κάποτε μες στα όνειρά μας ομιλούνε, κάποτε μες στην σκέψη τες ακούει το μυαλό. Και με τον ήχο των για μια στιγμή επιστρέφουν ήχοι από την πρώτη ποίηση της ζωής μας σα μουσική την νύχτα μακρυνή που σβήνει."
27753;Νησιώτικο;Φεγγάρι μου;Καραγκιόζη Μαρία;"Φεγγάρι μου μικρό, που στέκεις σιωπηλό μέσα στη συννεφιά, για πες μου, που γυρνά, ποια θάλασσα πλατιά τον τράβηξε μακριά; Κι όλο περιμένω, για να φανεί, φεγγάρι μου. Κι όλο περιμένω ξανά το παλικάρι μου. Φεγγάρι μου μικρό, τον πόνο μου κεντώ μέσα στην παγωνιά κι αν μαύρη ξενιτιά τον κράτησε μακριά, σταυρός να τον φυλά. Και θα περιμένω, για να φανεί, φεγγάρι μου. Και θα περιμένω ξανά το παλικάρι μου"
14399;Ύμνος;Η ζωή εν τάφω;Μητσιάς Μανώλης;"Η ζωή εν τάφω κατετέθης, Χριστέ, και Αγγέλων στρατιαί εξεπλήττοντο, συγκατάβασιν δοξάζουσαι την σην. Μεγαλύνομέν σε, Ιησού Βασιλεύ, και τιμώμεν την ταφήν και τα πάθη σου, δι ών έσωσας ημάς εκ της φθοράς. Η ζωή πώς θνήσκεις; πώς και τάφω οικείς; του θανάτου το βασίλειον λύεις δε και το ’δου τους νεκρούς εξανιστάς."
10859;Hip Hop;Φύλακας άγγελος;REC;Πάντα εκεί πιστές απ το μυαλό ποτέ δε φεύγουνε Εκεί θα μένουν να μαγεύουν Να απογοητεύουν αναμνήσεις Στο παρελθόν πίσω γυρίζεις Αμήχανο χαμόγελο στο πρόσωπο σου σχηματίζεις Δυο χειμώνες πίσω θα με γυρίσω Μέσα στο μυαλό μου τη μορφή σου ζωγραφίζω Δειλά χαμογελάω και συνεχίζω τα λάθη προσπαθώ να διαγράψω Για να ελπίζω Αμήχανα τα πάντα αμήχανη και η μηχανή του χρόνου Η ματιά σου πάγωσε και έφυγε μαζί σου Εξ ολοκλήρου αφέθηκες στην αγκαλιά του όλου Και μέσα στον αγέρα φλεγόμενη η οσμή σου Είσαι μακριά μου και μάλλον σε άλλη αγκαλιά ομορφιά μου Δε θα σε κατηγορήσω Για τα σφάλματα μου εγώ σε άφησα να φύγεις από κοντά μου Και χάρισα άλλη μία αυτοκτονία στην χαρά μου. Μονάχα εσύ να σαι καλά Μην δω στα μάτια σου ούτε δάκρυ Μπορεί να ζούμε χωριστά Μα τότε ζήσαμε καλά Να σαι αστέρι μου καλά Και όταν ζητάς τον άνθρωπο σου Θα είμαι κάπου εκεί κοντά Ο φύλακας ο άγγελος σου Με δυο λόγια εκφράζω συναισθήματα χιλιάδες Που χαθήκανε μέσα στου χρόνου τις αράδες Μα ατελείωτο μελάνι πηγάζει από την πένα μου Ταξιδεύω σε απέραντες κοιλάδες Συνοδοιπόρο φαντασία την δική σου οπτασία Να με προσανατολίζει στης καρδιάς σου τη μαγεία Δεν είχα συνειδητοποιήσει πως χωρίς εσένα Η καρδιά μου θα ναι κρύα Σε απομάκρυνα για το καλό σου γιατί εγώ Όσο να θελα δε θα έλεγα το σ αγαπώ Και τώρα όταν στον καθρέφτη σε κοιτώ Μετανιώνω να γυρίσω πίσω προσπαθώ Του ρίγους τα χτυπήματα δεν βλάπτουν είναι ακίνδυνα Αλλά μέσα μου πεθαίνω νιώθω να πονάω θα έδινα τα πάντα Για να σε έχω τώρα εδώ Ψιθυριστά να σου πω πως σ αγαπάω. Μονάχα εσύ να σαι καλά (Μονάχα εσύ να σαι καλά) Μην δω στα μάτια σου ούτε δάκρυ (Μην δω στα μάτια σου ούτε δάκρυ) Μπορεί να ζούμε χωριστά Μα τότε ζήσαμε καλά Να σαι αστέρι μου καλά Και όταν ζητάς τον άνθρωπο σου Θα είμαι κάπου εκεί κοντά Ο φύλακας ο άγγελος σου Να ξέρεις θα μαι δίπλα σου ότι και αν ζητήσεις Όταν θελήσεις σε κάποιον να μιλήσεις Όταν θα θέλεις να γράψεις και να λυγίσεις Να μην χαθείς και να μην με αγνοήσεις Χαράζομαι να μάθω να αγαπώ Αφού σε εσένα βρήκα ότι καιρό αναζητώ Και όταν θα σε δω από κοντά ένα σου ζητώ Λίγο χώρο στην καρδιά σου για να υπάρχω για να ζω. Μονάχα εσύ να σαι καλά Μην δω στα μάτια σου ούτε δάκρυ Μπορεί να ζούμε χωριστά Μα τότε ζήσαμε καλά Να σαι αστέρι μου καλά Και όταν ζητάς τον άνθρωπο σου Θα είμαι κάπου εκεί κοντά Ο φύλακας ο άγγελος σου
